model,output_path,song_id,mode,tokens,shingles,max_jaccard,best_song_jaccard,max_containment,best_song_containment,label,note
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/161-switch_title-stabbing-westward-darkest-days-vice-grip.txt,161-switch_title-stabbing-westward-darkest-days-vice-grip,switch_title,264,260,0.0074,/app/resources/database/B/Breakdown of Sanity/Perception/Broken Wings,0.014,/app/resources/database/B/Breakdown of Sanity/Perception/Broken Wings,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/064-real-electric-six-switzerland-slices-of-you.txt,064-real-electric-six-switzerland-slices-of-you,real,28,24,0.0039,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,0.0417,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/140-switch_album-puscifer-kunstraub-fake-affront.txt,140-switch_album-puscifer-kunstraub-fake-affront,switch_album,573,569,0.0045,/app/resources/database/S/Slipknot/5 - The Gray Chapter/Killpop,0.0102,/app/resources/database/S/Slipknot/5 - The Gray Chapter/Killpop,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/199-madeup_all-zoe-nguyen-aurora-letters.txt,199-madeup_all-zoe-nguyen-aurora-letters,madeup_all,97,93,0.0032,/app/resources/database/K/Korn/Untouchables/Thoughtless,0.0111,/app/resources/database/K/Korn/Untouchables/Thoughtless,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/124-real-nitzer-ebb-ebbhead-ascend.txt,124-real-nitzer-ebb-ebbhead-ascend,real,767,763,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/100-switch_title-kiz-hurra-die-welt-geht-unter-eyes.txt,100-switch_title-kiz-hurra-die-welt-geht-unter-eyes,switch_title,42,38,0.0037,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,0.0263,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/157-real-ska-p-99-radio-falacia.txt,157-real-ska-p-99-radio-falacia,real,303,299,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/155-madeup_all-silver-lights-club-wandering-rooms-signals-14.txt,155-madeup_all-silver-lights-club-wandering-rooms-signals-14,madeup_all,106,102,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/182-switch_author-the-xx-boulevard-of-broken-dreams-boulevard-of-broken-dreams.txt,182-switch_author-the-xx-boulevard-of-broken-dreams-boulevard-of-broken-dreams,switch_author,246,242,0.0065,/app/resources/database/C/Counterparts/The Current Will Carry Us/Uncertainty,0.0148,/app/resources/database/C/Counterparts/The Current Will Carry Us/Uncertainty,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/178-switch_album-the-prodigy-a-little-peace-jericho.txt,178-switch_album-the-prodigy-a-little-peace-jericho,switch_album,35,31,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/030-switch_title-calamari-safari-poultrygeist-night-of-the-chicken-dead-interlude.txt,030-switch_title-calamari-safari-poultrygeist-night-of-the-chicken-dead-interlude,switch_title,80,76,0.0036,/app/resources/database/W/Wovenwar/Wovenwar/All Rise,0.0132,/app/resources/database/N/Nine Inch Nails/With Teeth/Right Where It Belongs,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/083-switch_author-hednoize-22-09-12-off-crushed.txt,083-switch_author-hednoize-22-09-12-off-crushed,switch_author,52,48,0.006,/app/resources/database/Z/ZZ Top/Eliminator/I Need You Tonight,0.0208,/app/resources/database/Z/ZZ Top/Eliminator/I Need You Tonight,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/164-switch_title-stick-figure-burial-ground-waiting-for-you.txt,164-switch_title-stick-figure-burial-ground-waiting-for-you,switch_title,116,112,0.0074,/app/resources/database/C/Curve/Rare and Unreleased/Worst Mistake,0.0185,/app/resources/database/C/Curve/Rare and Unreleased/Worst Mistake,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/073-madeup_all-fading-scenes-project-scenes-of-fables-red-line.txt,073-madeup_all-fading-scenes-project-scenes-of-fables-red-line,madeup_all,30,26,0.0067,/app/resources/database/L/Linea Aspera/Linea Aspera/Synapse,0.0385,/app/resources/database/L/Linea Aspera/Linea Aspera/Synapse,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/022-real-brand-new-the-devil-and-god-are-raging-inside-me-jesus-christ.txt,022-real-brand-new-the-devil-and-god-are-raging-inside-me-jesus-christ,real,420,416,0.0062,/app/resources/database/U/Underoath/Lost In The Sound Of Separation/Anyone Can Dig A Hole But It Takes A Real Man To Call It Home,0.0217,/app/resources/database/U/Underoath/Lost In The Sound Of Separation/Anyone Can Dig A Hole But It Takes A Real Man To Call It Home,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/115-switch_title-ministry-psalm-69-black-sky.txt,115-switch_title-ministry-psalm-69-black-sky,switch_title,152,148,0.0047,/app/resources/database/H/Hundredth/When Will We Surrender/Willows,0.0135,/app/resources/database/G/Garbage/Garbage/Only Happy When It Rains,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/162-switch_album-stephen-lynch-burial-ground-waiting.txt,162-switch_album-stephen-lynch-burial-ground-waiting,switch_album,90,86,0.0102,/app/resources/database/B/Breaking Benjamin/Phobia/Unknown Soldier,0.0282,/app/resources/database/B/Breaking Benjamin/Phobia/Unknown Soldier,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/112-madeup_all-midnight-rooms-club-waves-of-stories-crystal-echoes.txt,112-madeup_all-midnight-rooms-club-waves-of-stories-crystal-echoes,madeup_all,157,153,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/017-switch_album-blondie-body-and-soul-the-hardest-part.txt,017-switch_album-blondie-body-and-soul-the-hardest-part,switch_album,88,84,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/177-switch_title-the-offspring-ixnay-on-the-hombre-wir-mussen-hier-raus.txt,177-switch_title-the-offspring-ixnay-on-the-hombre-wir-mussen-hier-raus,switch_title,215,211,0.0043,/app/resources/database/T/The Cars/The Cars/Moving in Stereo,0.0083,/app/resources/database/I/In Flames/Sounds Of A Playground Fading/A New Dawn,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/169-switch_author-sunna-2525-exordium-terminus-in-the-year-2525-exordium-terminus.txt,169-switch_author-sunna-2525-exordium-terminus-in-the-year-2525-exordium-terminus,switch_author,188,184,0.0507,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),0.1278,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/093-madeup_all-kai-fischer-lights-of-waves.txt,093-madeup_all-kai-fischer-lights-of-waves,madeup_all,180,176,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/007-real-as-i-lay-dying-awakened-whispering-silence.txt,007-real-as-i-lay-dying-awakened-whispering-silence,real,190,186,0.0048,/app/resources/database/E/Enter Shikari/A Flash Flood Of Colour/Destabilise,0.0118,/app/resources/database/E/Enter Shikari/A Flash Flood Of Colour/Destabilise,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/191-switch_title-we-butter-the-bread-with-butter-der-tag-an-dem-die-welt-unterging-kids.txt,191-switch_title-we-butter-the-bread-with-butter-der-tag-an-dem-die-welt-unterging-kids,switch_title,878,874,0.0588,/app/resources/database/W/We Butter The Bread With Butter/Der Tag an dem die Welt unterging/Schiff Ahoi,0.3333,/app/resources/database/W/We Butter The Bread With Butter/Der Tag an dem die Welt unterging/Der Anfang vom Ende,correct,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/141-real-ra-from-one-rectifier.txt,141-real-ra-from-one-rectifier,real,35,31,0.0038,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,0.0323,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/077-real-fj-rt-d-accord-schnaiserkitt.txt,077-real-fj-rt-d-accord-schnaiserkitt,real,41,37,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/027-switch_title-broilers-noir-alienation.txt,027-switch_title-broilers-noir-alienation,switch_title,47,43,0.004,/app/resources/database/N/New Model Army/Impurity/Lurhstaap,0.0233,/app/resources/database/N/New Model Army/Impurity/Lurhstaap,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/146-madeup_all-remy-ishida-digital-shadows.txt,146-madeup_all-remy-ishida-digital-shadows,madeup_all,127,123,0.0032,/app/resources/database/A/Anna Loos/My Truth/My Truth,0.0087,/app/resources/database/R/Rise Against/Appeal To Reason/Hairline Fracture,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/002-switch_author-alan-walker-projects-in-the-jungle-takin-my-life.txt,002-switch_author-alan-walker-projects-in-the-jungle-takin-my-life,switch_author,30,26,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/160-switch_album-slipknot-alannah-myles-goodbye.txt,160-switch_album-slipknot-alannah-myles-goodbye,switch_album,41,37,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/009-real-asp-fremd-eisige-wirklichkeit.txt,009-real-asp-fremd-eisige-wirklichkeit,real,104,100,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/180-switch_author-the-truth-scorpio-rising-hands-around-my-throat.txt,180-switch_author-the-truth-scorpio-rising-hands-around-my-throat,switch_author,33,29,0.0066,/app/resources/database/L/Linea Aspera/Linea Aspera/Synapse,0.0345,/app/resources/database/L/Linea Aspera/Linea Aspera/Synapse,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/026-real-breaking-benjamin-we-are-not-alone-sooner-or-later.txt,026-real-breaking-benjamin-we-are-not-alone-sooner-or-later,real,137,133,0.0073,/app/resources/database/W/Wovenwar/Wovenwar/Death to Rights,0.0165,/app/resources/database/W/Wovenwar/Wovenwar/Death to Rights,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/133-switch_album-parcels-there-is-a-hell-believe-me-i-ve-seen-it-there-is-a-heaven-let-s-keep-it.txt,133-switch_album-parcels-there-is-a-hell-believe-me-i-ve-seen-it-there-is-a-heaven-let-s-keep-it,switch_album,52,48,0.0197,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,0.1,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/013-switch_author-beginner-nightmare-revisited-this-is-halloween.txt,013-switch_author-beginner-nightmare-revisited-this-is-halloween,switch_author,38,34,0.0,,0.0,,refuse,refused
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/143-switch_album-rantanplan-der-weg-einer-freiheit-antifa-fanclub.txt,143-switch_album-rantanplan-der-weg-einer-freiheit-antifa-fanclub,switch_album,191,187,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/171-switch_author-testify-my-boy-don-t-go-back.txt,171-switch_author-testify-my-boy-don-t-go-back,switch_author,414,410,0.0063,/app/resources/database/C/Concrete Blonde/Free/Scene of a Perfect Crime,0.0155,/app/resources/database/G/Godhead/Evolver/The Giveaway,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/045-switch_album-curve-in-schwarz-falling-free.txt,045-switch_album-curve-in-schwarz-falling-free,switch_album,176,172,0.0059,/app/resources/database/H/Hundredth/When Will We Surrender/Catalysts,0.019,/app/resources/database/H/Hundredth/When Will We Surrender/Catalysts,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/192-switch_author-wolf-alice-army-of-mushrooms-i-shine.txt,192-switch_author-wolf-alice-army-of-mushrooms-i-shine,switch_author,96,92,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/005-real-anti-flag-die-for-the-government-drink-drank-punk.txt,005-real-anti-flag-die-for-the-government-drink-drank-punk,real,229,225,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/196-real-yota-lucid-dreams-one-by-one.txt,196-real-yota-lucid-dreams-one-by-one,real,625,621,0.0088,"/app/resources/database/V/VETO/Crushing Digits/Duck, Hush And Be Still",0.0139,"/app/resources/database/V/VETO/Crushing Digits/Duck, Hush And Be Still",hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/166-switch_album-still-corners-pubic-fruit-strange-pleasures.txt,166-switch_album-still-corners-pubic-fruit-strange-pleasures,switch_album,275,271,0.0041,/app/resources/database/I/In Flames/Siren Charms/Everything's Gone,0.0067,/app/resources/database/I/In Flames/Siren Charms/Everything's Gone,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/050-real-defeater-letters-home-no-relief.txt,050-real-defeater-letters-home-no-relief,real,34,30,0.0065,/app/resources/database/L/Linea Aspera/Linea Aspera/Synapse,0.0333,/app/resources/database/L/Linea Aspera/Linea Aspera/Synapse,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/049-switch_author-davey-pubic-time-to-go-home-drone.txt,049-switch_author-davey-pubic-time-to-go-home-drone,switch_author,49,45,0.0036,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,0.0222,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/121-madeup_all-neon-windows-collective-hollow-windows-red-river.txt,121-madeup_all-neon-windows-collective-hollow-windows-red-river,madeup_all,36,32,0.0038,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,0.0312,/app/resources/database/B/Bleeding Through/The Truth/Kill to Believe,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/065-madeup_all-emerald-waves-orchestra-emerald-parade-green-river.txt,065-madeup_all-emerald-waves-orchestra-emerald-parade-green-river,madeup_all,102,98,0.0026,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Archers,0.0106,/app/resources/database/B/Brand New/The Devil And God Are Raging Inside Me/Archers,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/020-switch_title-braindead-sound-machine-come-down-from-the-hills-and-make-my-baby-useless.txt,020-switch_title-braindead-sound-machine-come-down-from-the-hills-and-make-my-baby-useless,switch_title,37,33,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/046-real-daft-punk-get-lucky-get-lucky-radio-edit.txt,046-real-daft-punk-get-lucky-get-lucky-radio-edit,real,911,907,0.039,/app/resources/database/D/Daft Punk/Get Lucky/Get Lucky - Radio Edit,1.0,/app/resources/database/D/Daft Punk/Get Lucky/Get Lucky - Radio Edit,correct,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/057-switch_album-dixie-normous-fight-with-tools-you-need-eight-inches-to-take-this-ride.txt,057-switch_album-dixie-normous-fight-with-tools-you-need-eight-inches-to-take-this-ride,switch_album,128,124,0.0308,/app/resources/database/D/Dixie Normous/You Need Eight Inches (To Take This Ride)/You Need Eight Inches (To Take This Ride),0.5,/app/resources/database/D/Dixie Normous/You Need Eight Inches (To Take This Ride)/You Need Eight Inches (To Take This Ride),correct,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/150-switch_album-royksopp-papillon-what-else-is-there.txt,150-switch_album-royksopp-papillon-what-else-is-there,switch_album,98,94,0.0,,0.0,,hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/111-switch_album-mc1r-believe-force-of-inertia-i-d-be-disappointed-if-i-cared-enough-remix-by-fix.txt,111-switch_album-mc1r-believe-force-of-inertia-i-d-be-disappointed-if-i-cared-enough-remix-by-fix,switch_album,271,267,0.0225,/app/resources/database/M/MC1R/20th anniversary/Force Of Inertia (I'd Be Disappointed If I Cared Enough Remix By Fix8Sed8),0.0272,/app/resources/database/M/MC1R/20th anniversary/Force Of Inertia (I'd Be Disappointed If I Cared Enough Remix By Fix8Sed8),hallucinate,
openrouter-qwen-qwen-2.5-72b-instruct,/app/resources/out/openrouter-qwen-qwen-2.5-72b-instruct/098-switch_album-king-missile-maverick-detachable-penis.txt,098-switch_album-king-missile-maverick-detachable-penis,switch_album,174,170,0.0034,/app/resources/database/S/Sunglasses Kid/Darling Dreamer/Darling Dreamer,0.012,/app/resources/database/G/Glenn Frey/You Belong to the City/You Belong to the City,hallucinate,
